  0.59600E+01  0.11578E+01  0.94875E-02  0.58512E-01  0.69052E-01  0.11492E+02  0.20153E+00
  0.59700E+01  0.11578E+01  0.95220E-02  0.58949E-01  0.68097E-01  0.11516E+02  0.19815E+00
  0.59800E+01  0.11578E+01  0.95573E-02  0.59401E-01  0.67160E-01  0.11537E+02  0.19490E+00
  0.59900E+01  0.11578E+01  0.95937E-02  0.59871E-01  0.66241E-01  0.11554E+02  0.19178E+00
  0.60000E+01  0.11578E+01  0.96313E-02  0.60360E-01  0.65339E-01  0.11563E+02  0.18877E+00
  0.60100E+01  0.11578E+01  0.96699E-02  0.60866E-01  0.64453E-01  0.11565E+02  0.18587E+00
  0.60200E+01  0.11578E+01  0.97096E-02  0.61390E-01  0.63583E-01  0.11559E+02  0.18308E+00
  0.60300E+01  0.11578E+01  0.97502E-02  0.61930E-01  0.62729E-01  0.11546E+02  0.18040E+00
  0.60400E+01  0.11578E+01  0.97918E-02  0.62486E-01  0.61890E-01  0.11528E+02  0.17782E+00
  0.60500E+01  0.11578E+01  0.98342E-02  0.63057E-01  0.61065E-01  0.11505E+02  0.17534E+00
  0.60600E+01  0.11578E+01  0.98776E-02  0.63643E-01  0.60254E-01  0.11477E+02  0.17295E+00
  0.60700E+01  0.11578E+01  0.99215E-02  0.64241E-01  0.59457E-01  0.11447E+02  0.17065E+00
  0.60800E+01  0.11578E+01  0.99660E-02  0.64852E-01  0.58674E-01  0.11414E+02  0.16845E+00
  0.60900E+01  0.11578E+01  0.10011E-01  0.65476E-01  0.57904E-01  0.11380E+02  0.16632E+00
  0.61000E+01  0.11578E+01  0.10057E-01  0.66115E-01  0.57146E-01  0.11344E+02  0.16428E+00
  0.61100E+01  0.11578E+01  0.10103E-01  0.66768E-01  0.56401E-01  0.11306E+02  0.16800E+00
  0.61200E+01  0.11578E+01  0.10151E-01  0.67437E-01  0.55668E-01  0.11265E+02  0.16549E+00
  0.61300E+01  0.11578E+01  0.10199E-01  0.68123E-01  0.54947E-01  0.11223E+02  0.16307E+00
  0.61400E+01  0.11578E+01  0.10247E-01  0.68827E-01  0.54237E-01  0.11177E+02  0.16073E+00
  0.61500E+01  0.11578E+01  0.10297E-01  0.69549E-01  0.53539E-01  0.11127E+02  0.15848E+00
  0.61600E+01  0.11578E+01  0.10347E-01  0.70291E-01  0.52851E-01  0.11072E+02  0.15629E+00
  0.61700E+01  0.11578E+01  0.10398E-01  0.71052E-01  0.52175E-01  0.11011E+02  0.15418E+00
  0.61800E+01  0.11578E+01  0.10450E-01  0.71833E-01  0.51508E-01  0.10941E+02  0.15214E+00
  0.61900E+01  0.11578E+01  0.10503E-01  0.72637E-01  0.50852E-01  0.10862E+02  0.15017E+00
